"GEO_ID","NAME","YEAR","ESTAB","NAICS","COUNTY","initial_approval","num_petitions","win_rate","h1b_activity"
"0500000US29510","St. Louis city, Missouri",2012,16,3328,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,12,3329,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,3,3331,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,4,3332,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,4,3333,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,2,3334,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,10,3335,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,2,3336,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,12,3339,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,1,3341,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,2,3345,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,4,3351,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,4,3353,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,2,3359,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,3,3363,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,1,3364,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,2,3366,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,14,3371,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,13,3372,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,21,3391,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,25,3399,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,31,4231,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,10,4232,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,21,4233,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,40,4234,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,28,4235,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,29,4236,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,24,4237,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,64,4238,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,50,4239,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,11,4241,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,10,4242,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,18,4243,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,68,4244,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,2,4245,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,29,4246,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,6,4247,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,8,4248,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,25,4249,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,41,4251,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,47,4411,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,5,4412,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,54,4413,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,18,4421,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,12,4422,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,42,4431,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,54,4441,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,2,4442,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,152,4451,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,26,4452,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,18,4453,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,81,4461,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,108,4471,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,65,4481,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,17,4482,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,7,4483,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,18,4511,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,9,4512,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,4,4522,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,4,4523,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,30,4523,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,17,4531,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,16,4532,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,22,4533,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,42,4539,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,35,4541,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,6,4542,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,23,4543,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,5,4811,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,2,4832,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,73,4841,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,25,4842,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,1,4851,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,1,4852,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,5,4853,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,8,4854,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,4,4859,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,3,4862,"29510",42,86,0.488372093023256,1
