"COUNTY","NAME","YEAR","win_rate","shannon_index","hhi","ESTAB","STATE","hhi_lagy1","hhi_lagy2","log_shannon","log_hhi","log_estab","Post","event_time","Post_Placebo"
"27123","Ramsey County, Minnesota",2015,0.410493827160494,4.67816193313231,151.036004949672,13395,"MN",150.930360090626,147.989093625097,1.54290528345263,5.01751825176713,9.50263678197871,0,-2,0
"27139","Scott County, Minnesota",2015,0.102564102564103,4.55361511082759,177.40553840217,3277,"MN",175.401864154099,177.857357750798,1.51592144734332,5.17843828924255,8.09468364869882,0,-2,0
"27163","Washington County, Minnesota",2015,0.26530612244898,4.55073027486658,169.256756129309,5731,"MN",168.183665566866,169.870723367662,1.51528772005479,5.13141682904182,8.65364531455174,0,-2,0
"29051","Cole County, Missouri",2015,0.2,4.48520144805379,180.657912202988,2255,"MO",180.969807003855,176.236440488169,1.50078341045609,5.19660525515646,7.72090525193678,0,-2,0
"29071","Franklin County, Missouri",2015,0.225806451612903,4.61517457863778,165.22747112275,2598,"MO",160.491547256706,161.232404481471,1.52934969576323,5.1073231373515,7.86249719723055,0,-2,0
"29095","Jackson County, Missouri",2015,0.330578512396694,4.50251337821007,226.899195421079,18498,"MO",195.622046752598,170.823845865996,1.50463576934842,5.42450584581688,9.8254178971142,0,-2,0
"29101","Johnson County, Missouri",2015,0.0476190476190476,4.43405983249382,192.498653211066,917,"MO",184.707576133178,190.66208076356,1.48931560512514,5.26008915739721,6.82110747225646,0,-2,0
"29129","Mercer County, Missouri",2015,NA,3.59259154316654,330.612244897959,70,"MO",343.316289262235,327.932098765432,1.27887382039073,5.80094622310985,4.24849524204936,0,-2,0
"29183","St. Charles County, Missouri",2015,0.0533333333333333,4.52974435782167,183.052818425431,8315,"MO",181.674636528538,181.968426438748,1.51066550475058,5.20977473647274,9.02581639162703,0,-2,0
"29189","St. Louis County, Missouri",2015,0.313926940639269,4.45099599544022,243.093585694759,32559,"MO",206.410250753938,174.382061991512,1.49312789033442,5.49344649551432,10.3908091071141,0,-2,0
"29510","St. Louis city, Missouri",2015,0.477272727272727,3.80538541743441,1093.08274843058,11943,"MO",716.070365187156,388.544080411526,1.33641727854514,6.99675719293262,9.38790061166843,0,-2,0
"31055","Douglas County, Nebraska",2015,0.662962962962963,4.5854740780189,163.189525811206,15326,"NE",160.485403516977,159.551806470404,1.52289349796826,5.09491226039198,9.63730601153035,0,-2,0
"31109","Lancaster County, Nebraska",2015,0.815789473684211,4.54365369079899,175.03713263243,8302,"NE",172.61844692914,168.056534281337,1.51373146610234,5.16499813788618,9.02425172861298,0,-2,0
"32003","Clark County, Nevada",2015,0.448087431693989,4.52861730449764,193.719905776853,43376,"NV",191.803985390928,190.993877728483,1.51041666210732,5.26641333114658,10.6776615717384,0,-2,0
"32031","Washoe County, Nevada",2015,0.317073170731707,4.65806998392164,157.808139928613,11877,"NV",158.156608298284,155.812555250078,1.53860119580648,5.06137999091289,9.38235903577424,0,-2,0
"33011","Hillsborough County, New Hampshire",2015,0.379661016949153,4.63057604619359,165.720292408207,10936,"NH",166.936246174914,166.674164296495,1.53268127638364,5.11030138167908,9.29981537840379,0,-2,0
"33015","Rockingham County, New Hampshire",2015,0.316666666666667,4.62610696143707,174.753396019511,9624,"NH",167.328123720838,168.379204806901,1.53171568533984,5.16337581451313,9.17201525765451,0,-2,0
"34003","Bergen County, New Jersey",2015,0.206652512384996,4.56602200844102,174.508906314355,31662,"NJ",173.025238627604,171.900327538423,1.51864236816629,5.16197577939078,10.3628725026337,0,-2,0
"34005","Burlington County, New Jersey",2015,0.252396166134185,4.58675721364435,169.396411178932,10456,"NJ",168.566078360425,167.917276457759,1.52317328498911,5.13224159650908,9.25493125530406,0,-2,0
"34007","Camden County, New Jersey",2015,0.328358208955224,4.53825734606403,185.014443009134,11387,"NJ",179.692622844192,181.111704787688,1.51254309388682,5.22043389235064,9.3402276328106,0,-2,0
"34013","Essex County, New Jersey",2015,0.663594470046083,4.56311314350962,182.618152893453,18553,"NJ",181.681248618818,179.623164431824,1.51800509749795,5.2073973766559,9.82838678002688,0,-2,0
"34017","Hudson County, New Jersey",2015,0.414224446032881,4.49510050134751,207.208809049812,13170,"NJ",201.050250903584,198.593936823451,1.50298802614917,5.33372702420077,9.48569679473733,0,-2,0
"34019","Hunterdon County, New Jersey",2015,0.168539325842697,4.48146234809247,202.537490387636,3795,"NJ",196.536319302442,195.546658301281,1.49994941014939,5.31092500712745,8.24143968982973,0,-2,0
"34021","Mercer County, New Jersey",2015,0.153862989713285,4.49735290119595,190.180289315591,9658,"NJ",189.406533429323,186.294829848937,1.50348897951411,5.24797251338257,9.17554186643349,0,-2,0
"34023","Middlesex County, New Jersey",2015,0.253932265835341,4.47364976643406,233.582187429627,21674,"NJ",230.471710647508,230.643943819363,1.49820457802656,5.45353399560504,9.98386866448294,0,-2,0
"34025","Monmouth County, New Jersey",2015,0.223372781065089,4.47483098167781,199.984310727628,19106,"NJ",198.27727139284,196.114693231055,1.49846858155606,5.2982389171091,9.85775770082995,0,-2,0
"34027","Morris County, New Jersey",2015,0.286318758815233,4.54472369862666,177.267646024403,16650,"NJ",176.052099119809,174.551706776424,1.51396693340014,5.17766071489653,9.72016549540859,0,-2,0
"34029","Ocean County, New Jersey",2015,0.488372093023256,4.45595036538554,206.114704487501,12679,"NJ",210.23770735077,211.378410319153,1.49424036373564,5.3284328317245,9.44770236052795,0,-2,0
"34031","Passaic County, New Jersey",2015,0.242718446601942,4.57147916880391,181.101601548579,12016,"NJ",180.820825375405,180.565353768312,1.51983682185902,5.19905820829907,9.39399437400392,0,-2,0
"34035","Somerset County, New Jersey",2015,0.156206415620642,4.45207816857126,204.939708796691,9954,"NJ",203.481411391651,206.219220936026,1.49337099133896,5.32271583245074,9.2057297594185,0,-2,0
"34039","Union County, New Jersey",2015,0.512097420285211,4.57809442831827,174.308695141572,13643,"NJ",170.479621487805,169.970890439263,1.52128284786162,5.16082783734924,9.52098184856287,0,-2,0
"35001","Bernalillo County, New Mexico",2015,0.346491228070175,4.62473217417241,169.616456003396,15743,"NM",167.361082577148,167.396164262532,1.53141846100059,5.13353974697277,9.66415110101463,0,-2,0
"36001","Albany County, New York",2015,0.267489711934156,4.56778095510224,183.580004702641,9457,"NY",182.03874976048,183.391881419229,1.51902751916856,5.21265056540725,9.15451048701551,0,-2,0
"36005","Bronx County, New York",2015,0.444444444444444,4.13783721671392,326.87816444724,17709,"NY",328.897778341186,328.705168572872,1.42017323991108,5.78958751568167,9.7818282639088,0,-2,0
"36011","Cayuga County, New York",2015,0.384615384615385,4.52156072341608,197.129709727028,1632,"NY",194.576537271474,193.71192889681,1.50885722703547,5.28386193708164,7.39756153552405,0,-2,0
"36023","Cortland County, New York",2015,0.333333333333333,4.49040934432924,202.15972239074,1015,"NY",198.475149756958,204.976073701942,1.50194386560067,5.30905808986342,6.92264389147589,0,-2,0
"36027","Dutchess County, New York",2015,0.284090909090909,4.47769380317278,208.469842622832,7481,"NY",209.435345895205,208.94572881963,1.4991081378067,5.33979439107888,8.9201217518724,0,-2,0
"36029","Erie County, New York",2015,0.655737704918033,4.62572425466219,173.448713521352,22683,"NY",173.443582285279,170.842196728416,1.53163295430721,5.15588195638827,10.0293710242264,0,-2,0
"36047","Kings County, New York",2015,0.363013698630137,4.41874637078079,221.200464443078,56243,"NY",217.304962473969,218.36978644721,1.48585602933982,5.39906936929823,10.9374368678784,0,-2,0
"36055","Monroe County, New York",2015,0.164179104477612,4.61672589561592,172.624564326679,17512,"NY",171.077485754336,171.328935254997,1.52968577325823,5.15111908791268,9.7706416392027,0,-2,0
"36059","Nassau County, New York",2015,0.320652173913043,4.45206318529397,194.017652393199,47851,"NY",193.350544001363,193.679013833893,1.49336762587637,5.26794914664136,10.7758472953043,0,-2,0
"36061","New York County, New York",2015,0.176696490582996,4.34519924760408,215.293137898801,105058,"NY",213.991813812894,213.600561298704,1.4690716144218,5.37200053158557,11.5622678575858,0,-2,0
"36067","Onondaga County, New York",2015,0.755555555555556,4.62974153951504,166.869884863407,11794,"NY",166.865227733023,166.404468951277,1.53250104354107,5.11721437618079,9.37534620656045,0,-2,0
"36069","Ontario County, New York",2015,0.0486111111111111,4.58145756517285,186.57681630026,2889,"NY",185.45402844702,182.523793679011,1.52201719316761,5.22884303793059,7.96866570046623,0,-2,0
"36071","Orange County, New York",2015,0.5,4.57493863570661,185.748496802178,9292,"NY",180.086879242949,179.513643411641,1.52059328567723,5.22439359097927,9.1369090938903,0,-2,0
"36079","Putnam County, New York",2015,0.189655172413793,4.35905822378116,233.181331080657,2871,"NY",233.829176128068,233.885437531817,1.47225603030886,5.45181639587146,7.96241568012106,0,-2,0
"36081","Queens County, New York",2015,0.248520710059172,4.38909153454144,228.705389082552,48481,"NY",228.360722160059,223.821204268022,1.47912226593211,5.43243466473254,10.7889272475932,0,-2,0
"36087","Rockland County, New York",2015,0.172413793103448,4.49648918702189,184.751654249604,9793,"NY",181.126532902224,182.399622352145,1.50329691161515,5.21901251377796,9.1894231237208,0,-2,0
"36091","Saratoga County, New York",2015,0.295454545454545,4.50580937176281,196.506042151935,5228,"NY",193.423916016956,189.926948245092,1.5053675356919,5.28069317970139,8.56178407474411,0,-2,0
"36099","Seneca County, New York",2015,0.130434782608696,4.35357993037316,230.470144812537,710,"NY",227.755063824475,233.781550422483,1.47099847914398,5.44012133045794,6.56526497003536,0,-2,0
"36101","Steuben County, New York",2015,0.533333333333333,4.49729165385451,197.411008202822,1805,"NY",198.465480740558,203.225735713346,1.50347536089004,5.28528789141626,7.49831587076698,0,-2,0
"36103","Suffolk County, New York",2015,0.348101265822785,4.53829588234609,187.827287869708,48753,"NY",184.999459574709,182.494032077481,1.51255158527801,5.23552285903933,10.7945220129941,0,-2,0
"36109","Tompkins County, New York",2015,0.358974358974359,4.55956140697204,190.764719817279,2365,"NY",189.213390187499,186.190566519057,1.51722643621887,5.25104083529881,7.76853330092603,0,-2,0
"36119","Westchester County, New York",2015,0.416666666666667,4.47363904031865,190.225233759355,31652,"NY",188.337739527978,185.173549182433,1.49820218040295,5.248208810919,10.3625566167291,0,-2,0
"36123","Yates County, New York",2015,0.15,4.25585126794213,236.642399248131,534,"NY",227.570171530408,227.968991422026,1.44829480498653,5.46655013772165,6.2803958389602,0,-2,0
"37019","Brunswick County, North Carolina",2015,0.513513513513513,4.36382548809777,252.500224918666,2348,"NC",253.384579723813,255.054820415879,1.47334907819273,5.53141213948201,7.76131918094799,0,-2,0
"37025","Cabarrus County, North Carolina",2015,0.401129943502825,4.54059636588733,186.022882189756,4117,"NC",183.51930880929,182.428438789846,1.5130583615515,5.22586968867212,8.3228800217699,0,-2,0
"37037","Chatham County, North Carolina",2015,0.237762237762238,4.53370101479399,174.3276916164,1355,"NC",175.785420633012,174.861057035887,1.51153860698952,5.16093681320815,7.2115567333138,0,-2,0
"37063","Durham County, North Carolina",2015,0.94347522679693,4.55419057008464,180.176363533867,7069,"NC",177.851844524612,181.288252306803,1.51604781351273,5.19393616861241,8.86347430617095,0,-2,0
"37067","Forsyth County, North Carolina",2015,0.575,4.61536083542053,172.373209874551,8357,"NC",168.382441450842,169.90299744637,1.52939005242174,5.1496619509953,9.03085479000144,0,-2,0
"37071","Gaston County, North Carolina",2015,0.0833333333333333,4.53376400133124,201.604304871793,3963,"NC",208.793649352957,208.802202108004,1.51155249985531,5.30630688949995,8.28475659319044,0,-2,0
"37081","Guilford County, North Carolina",2015,0.983606557377049,4.69161122332783,153.902385875641,13236,"NC",153.091504677491,152.658515051332,1.54577606787989,5.03631854349037,9.4906956690415,0,-2,0
"37097","Iredell County, North Carolina",2015,0.65,4.61862349484965,167.441034997915,4535,"NC",164.934958451414,166.925685772301,1.53009671586153,5.12063125942487,8.41958036254924,0,-2,0
"37101","Johnston County, North Carolina",2015,0.347826086956522,4.43883859473483,201.873562408088,3124,"NC",202.205593955252,204.904728497507,1.49039276446428,5.30764157275324,8.04686951095958,0,-2,0
"37119","Mecklenburg County, North Carolina",2015,0.408014571948998,4.60705639050042,160.264700563056,29977,"NC",159.267192255802,157.42822173565,1.52758912605695,5.07682682677624,10.3081856999384,0,-2,0
"37129","New Hanover County, North Carolina",2015,0.534883720930233,4.54740899088851,183.798000728857,7057,"NC",181.135467392009,178.221911808387,1.5145576182112,5.2138373324351,8.86177531100083,0,-2,0
"37141","Pender County, North Carolina",2015,0.620689655172414,4.27419399314425,255.224353063807,1007,"NC",236.867527318805,225.324467232815,1.45259554499752,5.54214297428375,6.91473089271856,0,-2,0
"37179","Union County, North Carolina",2015,0.181818181818182,4.52116946183905,184.987207097954,4351,"NC",180.703110454127,182.429506246282,1.50877069087454,5.22028667186543,8.37816098272068,0,-2,0
"37183","Wake County, North Carolina",2015,0.69690063810392,4.52553226757212,182.727172472791,27354,"NC",181.239142119303,181.906777508753,1.50973519842697,5.20799417959823,10.2166180494415,0,-2,0
"38017","Cass County, North Dakota",2015,0.407407407407407,4.64843631767452,146.931922292534,5437,"ND",144.18267980339,143.653370770462,1.53653088727697,4.98996936585225,8.60098271714592,0,-2,0
"39017","Butler County, Ohio",2015,0.271428571428571,4.66086601645858,165.610477631289,7114,"OH",167.447031054091,165.773428194791,1.53920127131311,5.10963851067,8.8698199525084,0,-2,0
"39025","Clermont County, Ohio",2015,1,4.55032841279461,180.439573692493,3585,"OH",184.153781536505,182.318569214876,1.51519940899429,5.19539594993761,8.18451375303372,0,-2,0
"39027","Clinton County, Ohio",2015,0.391304347826087,4.48313468307018,182.660911990993,730,"OH",186.922860602721,184.220679012346,1.5003225077892,5.20763149408471,6.59304453414244,0,-2,0
"39035","Cuyahoga County, Ohio",2015,0.339233038348083,4.67868793120572,157.374562116472,33148,"OH",156.598888038573,154.812755947772,1.54301771404233,5.05862870993949,10.4087376619689,0,-2,0
"39041","Delaware County, Ohio",2015,0.128270580727505,4.52178641986395,191.634437032072,4248,"OH",191.085186092924,189.81850218437,1.50890714139668,5.25558958337439,8.35420356292178,0,-2,0
"39049","Franklin County, Ohio",2015,0.128965801400906,4.61362630702787,171.552554887411,27738,"OH",170.409884392083,171.865303096807,1.52901416536365,5.14488966215428,10.2305585932163,0,-2,0
"39055","Geauga County, Ohio",2015,0.254545454545455,4.52100505117587,179.501726935213,2745,"OH",178.222862770072,175.354060141636,1.50873432558145,5.19018482869104,7.91753635394363,0,-2,0
"39057","Greene County, Ohio",2015,0.115789473684211,4.42096682892627,216.073356871852,3074,"OH",219.851540858726,213.288915956576,1.48635841174567,5.37561796517546,8.03073492409854,0,-2,0
"39061","Hamilton County, Ohio",2015,0.193962748876044,4.67706847872122,157.817281010738,20911,"OH",157.646528266635,153.254732387957,1.54267152022759,5.06143791452436,9.9480306152868,0,-2,0
"39085","Lake County, Ohio",2015,0.252427184466019,4.58263244168779,176.623455954492,6061,"OH",170.31574712967,166.632255050169,1.52227360193717,5.17402009902447,8.70963008195129,0,-2,0
"39089","Licking County, Ohio",2015,0.479166666666667,4.60335581972875,183.708139303722,2938,"OH",185.937877526913,189.582742324281,1.52678556354828,5.21334829882648,7.98548435673382,0,-2,0
"39095","Lucas County, Ohio",2015,0.380952380952381,4.60878558591032,184.581854417423,9577,"OH",182.550563839774,182.179965969337,1.52796439191646,5.21809302047362,9.16711966952162,0,-2,0
"39097","Madison County, Ohio",2015,0.153846153846154,4.38839471431593,193.490264979024,668,"OH",195.216759401794,189.72549980743,1.47896349149323,5.26522720101831,6.50428817353665,0,-2,0
"39103","Medina County, Ohio",2015,0.347826086956522,4.62746333898118,162.952240077693,3994,"OH",161.371372810356,159.476016160578,1.53200884300975,5.09345715221389,8.29254851397576,0,-2,0
"39109","Miami County, Ohio",2015,0.0909090909090909,4.59815105563395,173.582861753206,2105,"OH",174.290668144113,171.77435616818,1.52565427826633,5.15665507473307,7.65207074611648,0,-2,0
"39113","Montgomery County, Ohio",2015,0.233830845771144,4.62928024403343,175.459605290405,11399,"OH",175.557289633413,173.232096083584,1.53240140116139,5.16740884712746,9.34128091123678,0,-2,0
"39133","Portage County, Ohio",2015,0.347826086956522,4.63360236420554,173.666442247613,3014,"OH",169.894324766543,170.47360542449,1.5333346139999,5.15713646084419,8.01102337918644,0,-2,0
"39153","Summit County, Ohio",2015,0.209944751381215,4.68558380235327,156.052997930622,13473,"OH",155.35102311873,152.7668575392,1.54449051888829,5.05019567987876,9.50844296175585,0,-2,0
"39159","Union County, Ohio",2015,0.197633136094675,4.49239778227966,190.473167092586,1004,"OH",185.25989201305,182.480631667533,1.50238658644614,5.24951132948871,6.91174730025167,0,-2,0
"39165","Warren County, Ohio",2015,0.242647058823529,4.58115277889054,172.528986720173,4122,"OH",172.75314845401,177.83035665924,1.52195066490307,5.15056526131198,8.3240937614504,0,-2,0
"40109","Oklahoma County, Oklahoma",2015,0.701754385964912,4.60676901078636,166.851376885154,23582,"OK",166.079346400722,164.361971253571,1.52752674594844,5.1171034573968,10.0682389881366,0,-2,0
"40139","Texas County, Oklahoma",2015,0.285714285714286,4.18831884702356,221.399208706797,483,"OK",225.490694169249,215.919779629132,1.43229942359251,5.39996744622478,6.18001665365257,0,-2,0
"40143","Tulsa County, Oklahoma",2015,0.449275362318841,4.6629496436521,158.315020635046,18721,"OK",155.658663956795,155.713289896267,1.53964821863686,5.06458684953042,9.83740116740827,0,-2,0
"41005","Clackamas County, Oregon",2015,0.368932038834951,4.61577026983504,167.226635835301,11465,"OR",163.311652786601,163.56474327652,1.52947875973401,5.11934999319792,9.347054195292,0,-2,0
"41051","Multnomah County, Oregon",2015,0.404145077720207,4.64595967805555,179.462556860891,26531,"OR",181.273839549168,180.895699738766,1.53599795545897,5.18996658929372,10.186069139599,0,-2,0
"41067","Washington County, Oregon",2015,0.457142857142857,4.59829202507921,167.493410565933,15052,"OR",165.090601997235,164.881373250959,1.52568493565072,5.12094401058641,9.61926615171333,0,-2,0
"42003","Allegheny County, Pennsylvania",2015,0.171612903225806,4.61402047140276,169.975549668136,33785,"PA",167.40378591167,165.9140625,1.52909959654336,5.13565460122483,10.4277721959863,0,-2,0
"42007","Beaver County, Pennsylvania",2015,0.0314245810055866,4.54379426105114,181.465134215247,3384,"PA",178.975581806221,175.577613376285,1.51376240333641,5.20106353726411,8.12681372072611,0,-2,0
"42011","Berks County, Pennsylvania",2015,0.531914893617021,4.65080717148459,169.851486582337,8411,"PA",170.805373508903,172.914158925258,1.53704078980059,5.13492444689291,9.03729565196244,0,-2,0
"42017","Bucks County, Pennsylvania",2015,0.217391304347826,4.62565791069628,164.520858567282,19041,"PA",163.499901889566,162.829251526185,1.53161861180904,5.10303736196812,9.85434982797458,0,-2,0
"42019","Butler County, Pennsylvania",2015,0.352941176470588,4.64397362624834,156.648174528587,4861,"PA",155.966826581436,159.067195829982,1.53557038471709,5.05400236414541,8.48899945704546,0,-2,0
"42029","Chester County, Pennsylvania",2015,0.224426534407936,4.59070656640635,167.524003277845,14184,"PA",166.846913760534,166.293366001182,1.52403394826176,5.12112664414952,9.55986984775404,0,-2,0
"42041","Cumberland County, Pennsylvania",2015,0.503030303030303,4.59006890519166,167.867359931177,5931,"PA",168.701584142201,171.182998264755,1.5238950359841,5.12317414334568,8.68794811183873,0,-2,0
"42043","Dauphin County, Pennsylvania",2015,0.9,4.61845254243043,167.510307024965,6772,"PA",169.200136029087,169.965316790726,1.53005970146032,5.12104488384936,8.82055174325303,0,-2,0
"42045","Delaware County, Pennsylvania",2015,0.697368421052632,4.55531831488913,173.989765312237,12791,"PA",174.63333002055,172.519629317185,1.51629541079256,5.15899647743995,9.45649707759939,0,-2,0
"42069","Lackawanna County, Pennsylvania",2015,0.375,4.59051786015648,181.035159241284,5338,"PA",175.95262207062,178.686900406148,1.52399284127186,5.19869126235359,8.58260632996447,0,-2,0
"42071","Lancaster County, Pennsylvania",2015,1,4.65907193716692,162.091392436144,12595,"PA",163.420961550146,161.319259346014,1.53881627318915,5.08816032699952,9.44105518878671,0,-2,0
"42077","Lehigh County, Pennsylvania",2015,0.333333333333333,4.63009135274837,166.447241628489,8446,"PA",166.721437282569,166.990326774036,1.5325765985187,5.11467839211135,9.04144823549389,0,-2,0
"42091","Montgomery County, Pennsylvania",2015,0.191616766467066,4.60670611185663,163.244004334463,26058,"PA",161.28692789968,160.029323090953,1.52751309226644,5.09524604058753,10.1680801017629,0,-2,0
"42095","Northampton County, Pennsylvania",2015,0.270833333333333,4.59114090965192,186.836148585279,6264,"PA",184.705141957041,186.160574904563,1.52412855737981,5.23023202198363,8.74257423767064,0,-2,0
"42101","Philadelphia County, Pennsylvania",2015,0.0301925696822416,4.47307695850768,230.88984214956,27247,"PA",227.52777749458,229.717353421453,1.49807652942403,5.44194072296989,10.2126987022877,0,-2,0
"42125","Washington County, Pennsylvania",2015,0.2109375,4.62308908087404,159.304298741553,5126,"PA",159.387073801252,158.997071050642,1.53106311388253,5.07081620174684,8.54208090692402,0,-2,0
"42129","Westmoreland County, Pennsylvania",2015,0.127572016460905,4.63329149035177,166.028914785087,8671,"PA",164.164095225888,162.255032951621,1.53326752056843,5.11216195864035,9.06773940337716,0,-2,0
"42133","York County, Pennsylvania",2015,0.0878378378378378,4.62329737761402,174.998069155956,8683,"PA",174.514518151385,174.752400170389,1.53110816861628,5.16477494046811,9.06912237006065,0,-2,0
"44003","Kent County, Rhode Island",2015,1,4.54575042065094,191.561345120807,4682,"RI",186.917766425898,187.450270839362,1.51419282305455,5.25520809737921,8.45148064805086,0,-2,0
"44007","Providence County, Rhode Island",2015,0.53475935828877,4.6060332929023,181.714310096509,15678,"RI",180.356783270038,179.562775402749,1.52736702953179,5.20243572902365,9.66001373474867,0,-2,0
"45019","Charleston County, South Carolina",2015,0.317073170731707,4.55965652657624,184.004038205247,12844,"SC",182.220469590381,180.201021979876,1.51724729757012,5.2149577041358,9.46063205520941,0,-2,0
"45045","Greenville County, South Carolina",2015,0.482758620689655,4.60227228406943,175.958398590724,12581,"SC",174.120377798942,171.718657518309,1.52655015632737,5.17024759545436,9.43994301835113,0,-2,0
"45057","Lancaster County, South Carolina",2015,0.380952380952381,4.37532720059293,227.209903251007,1290,"SC",227.850351581721,224.669483945417,1.47598130572,5.42587427414973,7.16239749735572,0,-2,0
"45079","Richland County, South Carolina",2015,0.229050279329609,4.55403248767934,183.736396476548,8765,"SC",183.347497033766,180.282588500635,1.51601310149387,5.21350210257169,9.07852179735533,0,-2,0
"45083","Spartanburg County, South Carolina",2015,0.425,4.65331510167506,172.347883257608,6139,"SC",171.906261461487,170.291992487984,1.5375798906803,5.14951501123737,8.7224171414275,0,-2,0
"45091","York County, South Carolina",2015,0.538461538461538,4.57790529230985,177.041239002658,4697,"SC",179.072533808526,178.347193871128,1.52124153374755,5.17638269415176,8.45467928602699,0,-2,0
"46065","Hughes County, South Dakota",2015,0.242424242424242,4.50767619280704,161.668972838991,671,"SD",160.973370064279,165.530398675757,1.50578176414049,5.08555086715108,6.50876913697168,0,-2,0
"46119","Sully County, South Dakota",2015,0.242424242424242,3.6305931688664,302.768166089965,68,"SD",306.122448979592,323.01180663845,1.28939604232844,5.71296738423327,4.21950770517611,0,-2,0
"47001","Anderson County, Tennessee",2015,1,4.45443551159476,200.673734680803,1524,"TN",196.355448615357,195.599982912555,1.49390034393711,5.30168037868222,7.32909373624659,0,-2,0
"47037","Davidson County, Tennessee",2015,0.601279317697228,4.67456248818879,160.248784070317,19051,"TN",161.652210219661,158.379296263721,1.5421355729471,5.07672750806726,9.85487487261543,0,-2,0
"47047","Fayette County, Tennessee",2015,0.333333333333333,4.33576468153352,211.992438563327,575,"TN",224.522382621215,219.700124947938,1.46689799180059,5.35655060688181,6.35437004079735,0,-2,0
"47065","Hamilton County, Tennessee",2015,0.285714285714286,4.6377232048991,177.551864136088,8815,"TN",176.709999211716,176.627055242362,1.53422355721178,5.1792627585516,9.08421009483197,0,-2,0
"47093","Knox County, Tennessee",2015,1,4.60662814683723,172.409640490374,11181,"TN",170.769413620281,170.387027004721,1.52749616787898,5.14987327598388,9.32197118814737,0,-2,0
"47157","Shelby County, Tennessee",2015,0.401709401709402,4.62415514618502,164.17390202542,19294,"TN",163.961647098489,161.074455170102,1.53129368318286,5.10092624422412,9.8675494457305,0,-2,0
"47187","Williamson County, Tennessee",2015,0.478632478632479,4.54098259570376,167.185140800096,6565,"TN",170.316407561168,170.222301243585,1.51314341940725,5.11910182588853,8.7895077867369,0,-2,0
"48029","Bexar County, Texas",2015,0.284552845528455,4.56307221370486,191.165893290056,35094,"TX",186.033360740397,186.00777264605,1.51799612774703,5.25314160233109,10.4657854546711,0,-2,0
"48039","Brazoria County, Texas",2015,0.541666666666667,4.56195520723361,190.588514705367,5354,"TX",187.87696912501,183.124400884604,1.51775130514534,5.25011673077576,8.5855992240803,0,-2,0
"48041","Brazos County, Texas",2015,0.805342567400445,4.55705518754252,182.905955725825,4136,"TX",186.760410936235,187.601131291329,1.5166766227071,5.20897211761038,8.32748441618826,0,-2,0
"48057","Calhoun County, Texas",2015,0.636363636363636,4.31792163794743,222.413658078158,452,"TX",210.768252726295,208.869659275284,1.46277418416218,5.40453897271271,6.11368217983223,0,-2,0
"48085","Collin County, Texas",2015,0.178919631093544,4.39685403800263,226.553482307978,21569,"TX",222.49877270409,218.675970918079,1.48088929383295,5.42298104203001,9.97901237762237,0,-2,0
"48113","Dallas County, Texas",2015,0.308264862252296,4.63035560375351,165.418007149894,64413,"TX",163.401527543286,162.858695902912,1.53263366941526,5.1084756469774,11.0730707550748,0,-2,0
"48121","Denton County, Texas",2015,0.181223134036733,4.5256726172607,198.656168571132,13591,"TX",194.627923498531,191.746891346568,1.50976621080386,5.29157553423825,9.51716308795535,0,-2,0
"48141","El Paso County, Texas",2015,0.25,4.57729667679772,188.46864051152,14169,"TX",186.87233402985,185.306745189861,1.52110857862212,5.23893162971404,9.55881175856423,0,-2,0
"48157","Fort Bend County, Texas",2015,0.147079037800687,4.49266461594305,198.959557093325,12118,"TX",197.120486348329,196.365290565142,1.50244598139559,5.29310157338353,9.40244722950493,0,-2,0
"48167","Galveston County, Texas",2015,0.25,4.55485103374425,200.339171290791,5568,"TX",197.250594609356,197.650621957815,1.51619282627906,5.30001178666109,8.62479120201426,0,-2,0
"48185","Grimes County, Texas",2015,0.318181818181818,4.34928383181318,194.396386005383,408,"TX",196.964723113053,197.408333131112,1.47001119518175,5.26989930134624,6.01126717440416,0,-2,0
"48201","Harris County, Texas",2015,0.31276031806134,4.64933740161884,165.544303711174,98994,"TX",162.66238063215,162.151351558,1.53672471517047,5.10923885513292,11.5028145212195,0,-2,0
"48215","Hidalgo County, Texas",2015,0.636363636363636,4.49987546090013,192.137762327828,11857,"TX",188.334744253767,191.912178645149,1.50404972103778,5.25821262686313,9.38067368945807,0,-2,0
"48245","Jefferson County, Texas",2015,0.150793650793651,4.56936659291445,188.920963394705,5658,"TX",184.332154511456,184.334916879226,1.51937459418728,5.24132874449991,8.64082575186151,0,-2,0
"48339","Montgomery County, Texas",2015,0.282828282828283,4.58531380322163,172.366518038944,10738,"TX",169.113075384146,168.960445929435,1.52285854463614,5.14962312845721,9.28154413098251,0,-2,0
"48375","Potter County, Texas",2015,NA,4.57760298456271,182.756182509035,3578,"TX",178.995901428357,179.788310793595,1.5211754953064,5.20815292847645,8.18255926406867,0,-2,0
"48381","Randall County, Texas",2015,NA,4.49808907425648,181.849242404332,2498,"TX",178.153431648301,178.667442947628,1.50365265642163,5.2031780053772,7.82324569068552,0,-2,0
"48439","Tarrant County, Texas",2015,0.338485316846986,4.63422461088056,172.927125278807,40445,"TX",170.15194065146,170.06369535604,1.53346889502988,5.15287026458783,10.6076983054521,0,-2,0
